video_id,naive_effect,naive_se,naive_ci_lo,naive_ci_hi,treated_n,treated_rate,control_n,control_rate,shrunk_effect,shrunk_se,shrunk_ci_lo,shrunk_ci_hi,tau2_overall,mu_overall,adj_logit_effect,adj_or
6.0,-0.08178123519585107,0.08925956047356848,-0.25672675899992026,0.09316428860821813,29,0.3448275862068966,1383,0.42660882140274764,-0.013640288201834097,9.999999999372433e-07,-0.013642248165818514,-0.013638328237849679,0.0,-0.013640288193281487,0.11502529479637531,1.1219018154910059
81.0,-0.08178123519585107,0.08925956047356848,-0.25672675899992026,0.09316428860821813,29,0.3448275862068966,1383,0.42660882140274764,-0.013640288201834097,9.999999999372433e-07,-0.013642248165818514,-0.013638328237849679,0.0,-0.013640288193281487,0.031087704987011952,1.0315759742765382
111.0,-0.09327548806941433,0.09169146361886109,-0.27298745445214667,0.08643647831331805,27,0.3333333333333333,1383,0.42660882140274764,-0.01364028820275361,9.99999999940528e-07,-0.013642248166738032,-0.013638328238769187,0.0,-0.013640288193281487,-0.051386045471265934,0.9499118905566567
107.0,-0.08285882140274764,0.08500842530330041,-0.24947227337967987,0.08375463057418459,32,0.34375,1383,0.42660882140274764,-0.013640288202860007,9.999999999308096e-07,-0.01364224816684441,-0.013638328238875603,0.0,-0.013640288193281487,-0.4922562756407033,0.6112456983752614
14.0,-0.08285882140274764,0.08500842530330041,-0.24947227337967987,0.08375463057418459,32,0.34375,1383,0.42660882140274764,-0.013640288202860007,9.999999999308096e-07,-0.01364224816684441,-0.013638328238875603,0.0,-0.013640288193281487,-0.008748747006534753,0.9912894119185469
103.0,-0.09327548806941433,0.08708776741356511,-0.2639643756940029,0.07741339955517423,30,0.3333333333333333,1383,0.42660882140274764,-0.013640288203781522,9.999999999340741e-07,-0.013642248167765932,-0.013638328239797111,0.0,-0.013640288193281487,-0.8101737366621624,0.44478078478088384
97.0,-0.09327548806941433,0.08708776741356511,-0.2639643756940029,0.07741339955517423,30,0.3333333333333333,1383,0.42660882140274764,-0.013640288203781522,9.999999999340741e-07,-0.013642248167765932,-0.013638328239797111,0.0,-0.013640288193281487,-1.3995680604967033,0.24670350191905
83.0,-0.10518024997417619,0.08925578332938307,-0.28011837071167756,0.06975787076332518,28,0.32142857142857145,1383,0.42660882140274764,-0.013640288204771962,9.99999999937238e-07,-0.01364224816875638,-0.013638328240787544,0.0,-0.013640288193281487,-0.2242368955391226,0.7991258026064902
126.0,-0.09327548806941433,0.08313169407439343,-0.25621061442902726,0.06965963829019861,33,0.3333333333333333,1383,0.42660882140274764,-0.013640288204804653,9.999999999276502e-07,-0.013642248168789051,-0.013638328240820254,0.0,-0.013640288193281487,-0.05740523017265551,0.9442113688948307
85.0,-0.09327548806941433,0.08313169407439343,-0.25621061442902726,0.06965963829019861,33,0.3333333333333333,1383,0.42660882140274764,-0.013640288204804653,9.999999999276502e-07,-0.013642248168789051,-0.013638328240820254,0.0,-0.013640288193281487,-0.1380332634758059,0.871069716457453
43.0,-0.0845035582448529,0.07810087630970922,-0.23757846297290047,0.06857134648319468,38,0.34210526315789475,1383,0.42660882140274764,-0.013640288204898897,9.999999999180294e-07,-0.013642248168883276,-0.013638328240914517,0.0,-0.013640288193281487,0.0393526271078215,1.0401371995617912
61.0,-0.0845035582448529,0.07810087630970922,-0.23757846297290047,0.06857134648319468,38,0.34210526315789475,1383,0.42660882140274764,-0.013640288204898897,9.999999999180294e-07,-0.013642248168883276,-0.013638328240914517,0.0,-0.013640288193281487,-0.20047883768887653,0.8183388077829444
117.0,-0.09327548806941433,0.07968507596686249,-0.24945536706980304,0.06290439093097439,36,0.3333333333333333,1383,0.42660882140274764,-0.013640288205823033,9.999999999212562e-07,-0.013642248169807419,-0.013638328241838646,0.0,-0.013640288193281487,-0.2089855604068049,0.8114069519451237
13.0,-0.11626399381654073,0.08693243482652585,-0.2866484351649069,0.05412044753182543,29,0.3103448275862069,1383,0.42660882140274764,-0.013640288206860996,9.999999999338384e-07,-0.013642248170845406,-0.013638328242876585,0.0,-0.013640288193281487,-0.06004760021629399,0.9417197064556511
59.0,-0.13494215473608095,0.09372880783550167,-0.31864724240753983,0.04876293293537792,24,0.2916666666666667,1383,0.42660882140274764,-0.013640288207089186,9.999999999430855e-07,-0.013642248171073615,-0.013638328243104758,0.0,-0.013640288193281487,-0.01843004640657541,0.9817387483430264
79.0,-0.10160882140274763,0.07524125747003306,-0.24907897619551772,0.04586133339002246,40,0.325,1383,0.42660882140274764,-0.013640288208820208,9.999999999116803e-07,-0.013642248172804575,-0.01363832824483584,0.0,-0.013640288193281487,-0.4297746136359372,0.6506557271268174
68.0,-0.10160882140274763,0.07524125747003306,-0.24907897619551772,0.04586133339002246,40,0.325,1383,0.42660882140274764,-0.013640288208820208,9.999999999116803e-07,-0.013642248172804575,-0.01363832824483584,0.0,-0.013640288193281487,0.10484875163371542,1.1105426298941794
91.0,-0.1466088214027476,0.09077924776991604,-0.32453287757542104,0.03131523476992584,25,0.28,1383,0.42660882140274764,-0.013640288209416738,9.999999999393268e-07,-0.013642248173401159,-0.013638328245432317,0.0,-0.013640288193281487,-0.541983886207232,0.5815932921874164
101.0,-0.12105326584719206,0.07791711118391495,-0.2737679975470684,0.031661465852684284,36,0.3055555555555556,1383,0.42660882140274764,-0.013640288210974063,9.999999999176423e-07,-0.013642248174958443,-0.013638328246989684,0.0,-0.013640288193281487,-0.8850171303337576,0.4127071034080697
2.0,-0.1170850118789381,0.07256318060505122,-0.25930623246851386,0.025136208710637653,42,0.30952380952380953,1383,0.42660882140274764,-0.013640288212927558,9.999999999050408e-07,-0.013642248176911911,-0.013638328248943205,0.0,-0.013640288193281487,-0.0909421847804302,0.9130704987446483
70.0,-0.12931152410545033,0.07630944680757254,-0.2788752915284675,0.020252243317566865,37,0.2972972972972973,1383,0.42660882140274764,-0.013640288213145581,9.999999999141356e-07,-0.013642248177129954,-0.013638328249161209,0.0,-0.013640288193281487,-0.3312496206157599,0.718025912598015
65.0,-0.11549771029163652,0.07028200651811438,-0.25324791182835005,0.022252491245076972,45,0.3111111111111111,1383,0.42660882140274764,-0.013640288213902231,9.999999998987763e-07,-0.013642248177886573,-0.01363832824991789,0.0,-0.013640288193281487,-0.9233040445229554,0.39720448929422836
125.0,-0.14883104362496985,0.07582594646711241,-0.29744716779417235,-0.00021491945576737614,36,0.2777777777777778,1383,0.42660882140274764,-0.013640288216794662,9.99999999913037e-07,-0.013642248180779032,-0.013638328252810293,0.0,-0.013640288193281487,-0.6973635130756594,0.4978962718673855
118.0,-0.1685443052737154,0.07970717542474973,-0.3247674984156409,-0.012321112131789852,31,0.25806451612903225,1383,0.42660882140274764,-0.013640288217663403,9.999999999212998e-07,-0.01364224818164779,-0.013638328253679017,0.0,-0.013640288193281487,-0.8343568859515491,0.43415360195080765
48.0,-0.16190293904980646,0.0768210909063722,-0.31246951047937344,-0.011336367620239512,34,0.2647058823529412,1383,0.42660882140274764,-0.013640288218404448,9.999999999152755e-07,-0.013642248182388822,-0.013638328254420073,0.0,-0.013640288193281487,-0.5536748603965584,0.574833491341698
30.0,-0.17660882140274764,0.07338395709557463,-0.32043873435310644,-0.032778908452388816,36,0.25,1383,0.42660882140274764,-0.013640288223543757,9.99999999907153e-07,-0.013642248187528115,-0.013638328259559398,0.0,-0.013640288193281487,-0.466329692453555,0.6273004337316073
124.0,-0.20080236978984442,0.07626374537529838,-0.3502765640515624,-0.05132817552812649,31,0.22580645161290322,1383,0.42660882140274764,-0.013640288225461157,9.999999999140327e-07,-0.013642248189445528,-0.013638328261476786,0.0,-0.013640288193281487,-1.2697515421425536,0.28090140527019947
